epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,16057.6,0.63004,0.30881,0.99775,0.99476,0.99733,0.99469,0.86627,0.60577,0.271,0.93761,0.000611633,0.000611633,0.000611633
178,16140.8,0.62978,0.31146,0.99836,0.99423,0.99722,0.99477,0.86624,0.60401,0.27043,0.93898,0.000603745,0.000603745,0.000603745
179,16224.3,0.63096,0.31205,0.99296,0.99424,0.99852,0.99473,0.8647,0.60206,0.2696,0.92851,0.000595857,0.000595857,0.000595857
180,16307.7,0.61927,0.30395,0.98804,0.99581,0.9985,0.99475,0.86829,0.602,0.26491,0.92895,0.000587968,0.000587968,0.000587968
181,16391.2,0.62264,0.30732,0.99298,0.99386,0.99737,0.9946,0.86781,0.60423,0.2691,0.93476,0.00058008,0.00058008,0.00058008
182,16474.4,0.6216,0.30996,0.9915,0.99476,0.99787,0.99462,0.87101,0.60164,0.26591,0.93023,0.000572191,0.000572191,0.000572191
183,16557.8,0.62713,0.30615,0.99015,0.99685,0.99695,0.99475,0.8715,0.60095,0.26568,0.93072,0.000564303,0.000564303,0.000564303
184,16641.1,0.61391,0.30062,0.99287,0.99687,0.99579,0.99485,0.87141,0.59737,0.26495,0.92979,0.000556414,0.000556414,0.000556414
185,16725.5,0.6126,0.30255,0.99309,0.99815,0.99632,0.99489,0.86985,0.59552,0.26525,0.93028,0.000548526,0.000548526,0.000548526
186,16812.5,0.61476,0.30256,0.98994,0.99789,0.99588,0.99481,0.86888,0.59912,0.26671,0.92952,0.000540637,0.000540637,0.000540637
187,16899,0.61884,0.30562,0.99568,0.99842,0.99776,0.99478,0.87205,0.5944,0.2641,0.92845,0.000532749,0.000532749,0.000532749
188,16985.6,0.60916,0.29912,0.98914,0.99685,0.99738,0.99485,0.87056,0.59373,0.26089,0.92884,0.000524861,0.000524861,0.000524861
189,17072.3,0.61315,0.30169,0.99191,0.99733,0.99842,0.99484,0.87306,0.59099,0.26245,0.92578,0.000516972,0.000516972,0.000516972
190,17159.1,0.60881,0.30333,0.98566,0.99823,0.99842,0.99475,0.87518,0.58854,0.26181,0.92256,0.000509084,0.000509084,0.000509084
191,17245.9,0.62231,0.30383,0.99233,0.99594,0.99842,0.99472,0.87593,0.58925,0.26448,0.9231,0.000501195,0.000501195,0.000501195
192,17332.6,0.60687,0.29852,0.98307,0.99632,0.99702,0.9948,0.87665,0.58886,0.26109,0.92295,0.000493307,0.000493307,0.000493307
193,17419.5,0.59587,0.29665,0.97044,0.99685,0.99828,0.99485,0.87486,0.58582,0.26003,0.91975,0.000485418,0.000485418,0.000485418
194,17506.3,0.60602,0.29967,0.9793,0.99791,0.9979,0.99481,0.87602,0.58523,0.25934,0.91817,0.00047753,0.00047753,0.00047753
195,17592.8,0.60064,0.29368,0.98257,0.99842,0.99825,0.99485,0.87771,0.58373,0.25694,0.91914,0.000469641,0.000469641,0.000469641
196,17678,0.60123,0.29759,0.98224,0.9979,0.99824,0.99484,0.87792,0.58017,0.25933,0.918,0.000461753,0.000461753,0.000461753
197,17761.6,0.60042,0.29811,0.98038,0.99728,0.99947,0.9948,0.8797,0.58055,0.25803,0.91727,0.000453865,0.000453865,0.000453865
198,17845.2,0.60561,0.29998,0.9876,0.99779,0.99947,0.99486,0.88009,0.57859,0.25865,0.91866,0.000445976,0.000445976,0.000445976
199,17928.5,0.60396,0.29981,0.9883,0.99709,0.99842,0.99485,0.87763,0.57606,0.25629,0.91882,0.000438088,0.000438088,0.000438088
200,18011.9,0.59869,0.30011,0.98246,0.99766,0.99842,0.99485,0.87698,0.57512,0.257,0.91812,0.000430199,0.000430199,0.000430199
201,18095.3,0.60097,0.29957,0.98255,0.99794,0.9979,0.99478,0.87747,0.57798,0.25831,0.91627,0.000422311,0.000422311,0.000422311
202,18178.7,0.5983,0.2973,0.98333,0.99737,0.99739,0.99483,0.87758,0.57629,0.25689,0.91705,0.000414422,0.000414422,0.000414422
203,18262.1,0.58981,0.29158,0.97542,0.99678,0.99737,0.99484,0.87903,0.57317,0.25508,0.91434,0.000406534,0.000406534,0.000406534
204,18345.5,0.58725,0.28749,0.98106,0.99635,0.9979,0.99484,0.87952,0.5765,0.25404,0.91616,0.000398645,0.000398645,0.000398645
205,18428.7,0.59234,0.29587,0.97992,0.99838,0.99737,0.99483,0.8821,0.57208,0.25304,0.91477,0.000390757,0.000390757,0.000390757
206,18512.2,0.59386,0.29673,0.98395,0.99821,0.9979,0.99481,0.88112,0.57031,0.25248,0.91333,0.000382869,0.000382869,0.000382869
207,18595.9,0.58746,0.29307,0.97576,0.99764,0.99842,0.99481,0.88188,0.56789,0.25205,0.91108,0.00037498,0.00037498,0.00037498
208,18679.4,0.58829,0.29054,0.97107,0.99785,0.9979,0.99487,0.88218,0.56762,0.251,0.90892,0.000367092,0.000367092,0.000367092
209,18762.9,0.58343,0.28489,0.97088,0.99685,0.99852,0.99485,0.88248,0.5665,0.25105,0.90806,0.000359203,0.000359203,0.000359203
210,18846.3,0.59003,0.29296,0.97552,0.99842,0.99822,0.99482,0.88307,0.56464,0.25147,0.90976,0.000351315,0.000351315,0.000351315
211,18929.9,0.58345,0.2922,0.97501,0.99823,0.99842,0.99486,0.88048,0.56622,0.25217,0.91128,0.000343426,0.000343426,0.000343426
212,19013.3,0.58283,0.28974,0.97851,0.99817,0.9979,0.9949,0.88257,0.56573,0.25131,0.9104,0.000335538,0.000335538,0.000335538
213,19096.6,0.58513,0.28884,0.97685,0.99817,0.9979,0.99489,0.88078,0.56469,0.25172,0.90852,0.000327649,0.000327649,0.000327649
214,19179.9,0.58464,0.28854,0.97269,0.99771,0.99895,0.99483,0.88218,0.56409,0.25157,0.90745,0.000319761,0.000319761,0.000319761
215,19263.2,0.57766,0.28645,0.96972,0.99799,0.99895,0.99478,0.88363,0.56313,0.25019,0.9072,0.000311873,0.000311873,0.000311873
216,19346.6,0.58025,0.28788,0.97327,0.9979,0.99895,0.99479,0.88394,0.56118,0.24939,0.90823,0.000303984,0.000303984,0.000303984
217,19431.8,0.58645,0.29343,0.97331,0.99737,0.99795,0.9948,0.88227,0.55617,0.24811,0.90594,0.000296096,0.000296096,0.000296096
218,19515.2,0.57708,0.28308,0.96984,0.99781,0.99947,0.99481,0.88374,0.55553,0.24889,0.90594,0.000288207,0.000288207,0.000288207
219,19598.3,0.57626,0.28691,0.97511,0.99801,0.99842,0.9948,0.88281,0.55723,0.24824,0.90574,0.000280319,0.000280319,0.000280319
220,19681.6,0.57225,0.28397,0.97566,0.99842,0.99858,0.9948,0.88512,0.55607,0.24858,0.90651,0.00027243,0.00027243,0.00027243
221,19764.8,0.57654,0.28668,0.97266,0.99842,0.99843,0.99477,0.88468,0.55326,0.24816,0.90582,0.000264542,0.000264542,0.000264542
222,19848.1,0.56843,0.27958,0.97035,0.99798,0.99842,0.99476,0.88582,0.55279,0.24667,0.90644,0.000256653,0.000256653,0.000256653
223,19931.4,0.57355,0.28358,0.97188,0.99773,0.99842,0.99477,0.88618,0.55157,0.24538,0.90414,0.000248765,0.000248765,0.000248765
224,20014.8,0.57509,0.28562,0.97333,0.9979,0.99827,0.99477,0.88513,0.55308,0.24795,0.9032,0.000240876,0.000240876,0.000240876
225,20098.2,0.56473,0.28325,0.96619,0.99737,0.99869,0.99475,0.88721,0.55122,0.24601,0.9013,0.000232988,0.000232988,0.000232988
226,20181.4,0.57028,0.28366,0.97251,0.99842,0.99704,0.99477,0.88594,0.55304,0.24689,0.90194,0.0002251,0.0002251,0.0002251
227,20264.7,0.5642,0.27824,0.96687,0.99895,0.99616,0.9948,0.88663,0.55365,0.24598,0.90216,0.000217211,0.000217211,0.000217211
228,20348.1,0.56939,0.28252,0.96978,0.99842,0.99682,0.99482,0.88688,0.55127,0.24686,0.90327,0.000209323,0.000209323,0.000209323
229,20431.7,0.55633,0.27677,0.96588,0.99895,0.99701,0.99484,0.88853,0.54911,0.24612,0.90304,0.000201434,0.000201434,0.000201434
230,20515.1,0.5584,0.27756,0.96235,0.99842,0.99725,0.99484,0.88718,0.54804,0.2453,0.90362,0.000193546,0.000193546,0.000193546
231,20630.9,0.56168,0.27722,0.97012,0.99876,0.99685,0.99482,0.88835,0.54668,0.24585,0.90212,0.000185657,0.000185657,0.000185657
232,20714.3,0.55948,0.2779,0.96759,0.99827,0.99685,0.99483,0.88822,0.54716,0.24532,0.90067,0.000177769,0.000177769,0.000177769
233,20801.2,0.55669,0.2777,0.96384,0.99737,0.99724,0.9948,0.88896,0.54527,0.24396,0.89999,0.00016988,0.00016988,0.00016988
234,20889.7,0.56318,0.28203,0.96723,0.9979,0.99773,0.99475,0.88862,0.5433,0.24241,0.89923,0.000161992,0.000161992,0.000161992
235,20977.2,0.55652,0.27448,0.96326,0.99737,0.99831,0.99476,0.88803,0.54362,0.24298,0.89925,0.000154104,0.000154104,0.000154104
236,21064.3,0.54994,0.27321,0.95854,0.99895,0.99728,0.99479,0.89014,0.54333,0.24292,0.89905,0.000146215,0.000146215,0.000146215
237,21152,0.54998,0.27391,0.96823,0.99895,0.99775,0.9948,0.88925,0.5417,0.24151,0.89832,0.000138327,0.000138327,0.000138327
238,21238.4,0.55259,0.2755,0.95991,0.99729,0.99895,0.99482,0.89,0.54077,0.24151,0.89682,0.000130438,0.000130438,0.000130438
239,21325.2,0.55428,0.27187,0.95844,0.9979,0.99902,0.99485,0.89114,0.53932,0.24144,0.89601,0.00012255,0.00012255,0.00012255
